OrderID,OrderDate,Region,State,SalesChannel,Product,Quantity,Sales,Profit,Employee,DeliveryDays
14261,2021-08-17 04:00:00,South,Ohio,Online,Floral,4,500,100,Douglas T.,6
14262,2021-08-17 05:00:00,Northeast,Colorado,In-Store,Cookware,5,1000,200,Donald R.,3
14263,2021-08-17 06:00:00,Northeast,Georgia,In-Store,Cookware,5,1000,200,Donald R.,7
14264,2021-08-17 07:00:00,West,Georgia,Wholesale,Furniture Cushions,1,50,10,Keith G.,8
14265,2021-08-17 08:00:00,Northeast,Texas,In-Store,Floor Lamps,2,100,20,Joshua B.,8
14266,2021-08-17 09:00:00,Northeast,Ohio,In-Store,Floor Lamps,1,50,10,Joshua B.,8
14267,2021-08-17 10:00:00,South,Arizona,Online,Floral,3,200,40,Douglas T.,4
14268,2021-08-17 11:00:00,South,Florida,Online,Floral,4,500,100,Douglas T.,3
14269,2021-08-17 12:00:00,West,New York,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
14270,2021-08-17 13:00:00,Northeast,Michigan,In-Store,Floor Lamps,2,100,20,Joshua B.,5
14271,2021-08-17 14:00:00,Northeast,New York,In-Store,Cookware,5,1000,200,Donald R.,7
14272,2021-08-17 15:00:00,South,Colorado,Online,Dining Furniture,1,50,10,Joe P.,6
14273,2021-08-17 16:00:00,Midwest,Ohio,Distributor,Computers,1,50,10,Nicholas C.,5
14274,2021-08-17 17:00:00,Midwest,Colorado,Distributor,Festive,4,500,100,Carl N.,7
14275,2021-08-17 18:00:00,Midwest,Ohio,Distributor,Computers,2,100,20,Nicholas C.,4
14276,2021-08-17 19:00:00,South,Florida,Online,Floral,2,100,20,Douglas T.,3
14277,2021-08-17 20:00:00,South,Michigan,Online,Floral,4,500,100,Douglas T.,3
14278,2021-08-17 21:00:00,Midwest,Michigan,Distributor,Computers,1,50,10,Nicholas C.,7
14279,2021-08-17 22:00:00,Midwest,Florida,Distributor,Festive,1,50,10,Carl N.,5
14280,2021-08-17 23:00:00,Northeast,Arizona,In-Store,Cookware,1,50,10,Donald R.,6
14281,2021-08-18 00:00:00,South,Georgia,Online,Dining Furniture,5,1000,200,Joe P.,4
14282,2021-08-18 01:00:00,South,Ohio,Online,Dining Furniture,3,200,40,Joe P.,7
14283,2021-08-18 02:00:00,Midwest,California,Distributor,Computers,1,50,10,Nicholas C.,4
14284,2021-08-18 03:00:00,Midwest,California,Distributor,Festive,3,200,40,Carl N.,3
14285,2021-08-18 04:00:00,West,Georgia,Wholesale,Furniture Cushions,3,200,40,Keith G.,8
14286,2021-08-18 05:00:00,South,Colorado,Online,Floral,2,100,20,Douglas T.,8
14287,2021-08-18 06:00:00,West,Ohio,Wholesale,Dinnerware,4,500,100,Shawn W.,6
14288,2021-08-18 07:00:00,Northeast,Illinois,In-Store,Cookware,5,1000,200,Donald R.,4
14289,2021-08-18 08:00:00,West,Michigan,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
14290,2021-08-18 09:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,6
14291,2021-08-18 10:00:00,South,Illinois,Online,Dining Furniture,2,100,20,Joe P.,5
14292,2021-08-18 11:00:00,South,New York,Online,Floral,1,50,10,Douglas T.,8
14293,2021-08-18 12:00:00,West,Michigan,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
14294,2021-08-18 13:00:00,West,California,Wholesale,Furniture Cushions,4,500,100,Keith G.,4
14295,2021-08-18 14:00:00,Northeast,Florida,In-Store,Floor Lamps,2,100,20,Joshua B.,6
14296,2021-08-18 15:00:00,Northeast,Arizona,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
14297,2021-08-18 16:00:00,Midwest,Texas,Distributor,Festive,1,50,10,Carl N.,6
14298,2021-08-18 17:00:00,Midwest,Colorado,Distributor,Festive,5,1000,200,Carl N.,6
14299,2021-08-18 18:00:00,Midwest,Georgia,Distributor,Computers,4,500,100,Nicholas C.,6
14300,2021-08-18 19:00:00,West,California,Wholesale,Furniture Cushions,3,200,40,Keith G.,4
14301,2021-08-18 20:00:00,West,Florida,Wholesale,Dinnerware,4,500,100,Shawn W.,7
14302,2021-08-18 21:00:00,South,Florida,Online,Dining Furniture,5,1000,200,Joe P.,3
14303,2021-08-18 22:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,3
14304,2021-08-18 23:00:00,West,Florida,Wholesale,Dinnerware,4,500,100,Shawn W.,4
14305,2021-08-19 00:00:00,South,Ohio,Online,Floral,4,500,100,Douglas T.,4
14306,2021-08-19 01:00:00,Midwest,Colorado,Distributor,Festive,4,500,100,Carl N.,8
14307,2021-08-19 02:00:00,Northeast,Texas,In-Store,Floor Lamps,1,50,10,Joshua B.,6
14308,2021-08-19 03:00:00,Northeast,California,In-Store,Cookware,5,1000,200,Donald R.,7
14309,2021-08-19 04:00:00,West,Ohio,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
14310,2021-08-19 05:00:00,South,California,Online,Floral,1,50,10,Douglas T.,5
14311,2021-08-19 06:00:00,Northeast,Arizona,In-Store,Floor Lamps,1,50,10,Joshua B.,5
14312,2021-08-19 07:00:00,South,Texas,Online,Dining Furniture,1,50,10,Joe P.,3
14313,2021-08-19 08:00:00,South,Florida,Online,Dining Furniture,2,100,20,Joe P.,5
14314,2021-08-19 09:00:00,Northeast,Arizona,In-Store,Floor Lamps,4,500,100,Joshua B.,5
14315,2021-08-19 10:00:00,South,New York,Online,Floral,5,1000,200,Douglas T.,3
14316,2021-08-19 11:00:00,Northeast,Arizona,In-Store,Floor Lamps,3,200,40,Joshua B.,8
14317,2021-08-19 12:00:00,West,Illinois,Wholesale,Dinnerware,3,200,40,Shawn W.,3
14318,2021-08-19 13:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,5
14319,2021-08-19 14:00:00,Midwest,Texas,Distributor,Festive,2,100,20,Carl N.,7
14320,2021-08-19 15:00:00,West,Colorado,Wholesale,Dinnerware,3,200,40,Shawn W.,5
14321,2021-08-19 16:00:00,Northeast,Illinois,In-Store,Cookware,1,50,10,Donald R.,6
14322,2021-08-19 17:00:00,Northeast,California,In-Store,Floor Lamps,3,200,40,Joshua B.,6
14323,2021-08-19 18:00:00,Northeast,Georgia,In-Store,Cookware,5,1000,200,Donald R.,6
14324,2021-08-19 19:00:00,Northeast,Georgia,In-Store,Cookware,1,50,10,Donald R.,8
14325,2021-08-19 20:00:00,West,Illinois,Wholesale,Dinnerware,3,200,40,Shawn W.,4
14326,2021-08-19 21:00:00,Midwest,Colorado,Distributor,Festive,5,1000,200,Carl N.,6
14327,2021-08-19 22:00:00,South,Ohio,Online,Floral,2,100,20,Douglas T.,7
14328,2021-08-19 23:00:00,South,Georgia,Online,Dining Furniture,5,1000,200,Joe P.,8
14329,2021-08-20 00:00:00,Midwest,Illinois,Distributor,Computers,2,100,20,Nicholas C.,4
14330,2021-08-20 01:00:00,West,Texas,Wholesale,Furniture Cushions,1,50,10,Keith G.,4
14331,2021-08-20 02:00:00,South,Michigan,Online,Dining Furniture,5,1000,200,Joe P.,6
14332,2021-08-20 03:00:00,Midwest,Colorado,Distributor,Festive,4,500,100,Carl N.,5
14333,2021-08-20 04:00:00,West,Colorado,Wholesale,Furniture Cushions,4,500,100,Keith G.,3
14334,2021-08-20 05:00:00,South,Ohio,Online,Dining Furniture,4,500,100,Joe P.,5
14335,2021-08-20 06:00:00,Northeast,New York,In-Store,Floor Lamps,4,500,100,Joshua B.,5
14336,2021-08-20 07:00:00,Northeast,Florida,In-Store,Floor Lamps,4,500,100,Joshua B.,4
14337,2021-08-20 08:00:00,West,Georgia,Wholesale,Dinnerware,2,100,20,Shawn W.,4
14338,2021-08-20 09:00:00,Northeast,Florida,In-Store,Cookware,5,1000,200,Donald R.,8
14339,2021-08-20 10:00:00,West,Florida,Wholesale,Furniture Cushions,1,50,10,Keith G.,8
14340,2021-08-20 11:00:00,Midwest,Texas,Distributor,Festive,4,500,100,Carl N.,4
14341,2021-08-20 12:00:00,Midwest,California,Distributor,Festive,4,500,100,Carl N.,7
14342,2021-08-20 13:00:00,South,Florida,Online,Dining Furniture,1,50,10,Joe P.,7
14343,2021-08-20 14:00:00,West,Colorado,Wholesale,Dinnerware,1,50,10,Shawn W.,3
14344,2021-08-20 15:00:00,South,Ohio,Online,Dining Furniture,4,500,100,Joe P.,4
14345,2021-08-20 16:00:00,South,Ohio,Online,Dining Furniture,2,100,20,Joe P.,6
14346,2021-08-20 17:00:00,Midwest,Michigan,Distributor,Festive,1,50,10,Carl N.,8
14347,2021-08-20 18:00:00,South,California,Online,Dining Furniture,5,1000,200,Joe P.,4
14348,2021-08-20 19:00:00,Northeast,New York,In-Store,Cookware,5,1000,200,Donald R.,7
14349,2021-08-20 20:00:00,South,Colorado,Online,Dining Furniture,2,100,20,Joe P.,4
14350,2021-08-20 21:00:00,West,Colorado,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
14351,2021-08-20 22:00:00,Northeast,Michigan,In-Store,Cookware,2,100,20,Donald R.,4
14352,2021-08-20 23:00:00,Midwest,Arizona,Distributor,Festive,4,500,100,Carl N.,6
14353,2021-08-21 00:00:00,West,Michigan,Wholesale,Dinnerware,3,200,40,Shawn W.,3
14354,2021-08-21 01:00:00,Northeast,Florida,In-Store,Floor Lamps,4,500,100,Joshua B.,6
14355,2021-08-21 02:00:00,West,Illinois,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
14356,2021-08-21 03:00:00,Northeast,Ohio,In-Store,Cookware,1,50,10,Donald R.,8
14357,2021-08-21 04:00:00,West,Michigan,Wholesale,Dinnerware,4,500,100,Shawn W.,8
14358,2021-08-21 05:00:00,West,Florida,Wholesale,Dinnerware,5,1000,200,Shawn W.,5
14359,2021-08-21 06:00:00,Northeast,Georgia,In-Store,Cookware,2,100,20,Donald R.,6
14360,2021-08-21 07:00:00,Midwest,California,Distributor,Festive,4,500,100,Carl N.,4
14361,2021-08-21 08:00:00,Midwest,Colorado,Distributor,Computers,5,1000,200,Nicholas C.,3
14362,2021-08-21 09:00:00,West,Arizona,Wholesale,Dinnerware,1,50,10,Shawn W.,4
14363,2021-08-21 10:00:00,West,California,Wholesale,Dinnerware,4,500,100,Shawn W.,4
14364,2021-08-21 11:00:00,Midwest,Florida,Distributor,Festive,5,1000,200,Carl N.,6
14365,2021-08-21 12:00:00,Midwest,New York,Distributor,Festive,4,500,100,Carl N.,3
14366,2021-08-21 13:00:00,South,Georgia,Online,Dining Furniture,1,50,10,Joe P.,5
14367,2021-08-21 14:00:00,Midwest,Florida,Distributor,Festive,4,500,100,Carl N.,4
14368,2021-08-21 15:00:00,West,Illinois,Wholesale,Dinnerware,4,500,100,Shawn W.,3
14369,2021-08-21 16:00:00,Northeast,Texas,In-Store,Cookware,5,1000,200,Donald R.,5
14370,2021-08-21 17:00:00,Midwest,Florida,Distributor,Computers,3,200,40,Nicholas C.,4
14371,2021-08-21 18:00:00,South,Michigan,Online,Floral,4,500,100,Douglas T.,3
14372,2021-08-21 19:00:00,South,Florida,Online,Dining Furniture,3,200,40,Joe P.,6
14373,2021-08-21 20:00:00,South,Michigan,Online,Floral,2,100,20,Douglas T.,8
14374,2021-08-21 21:00:00,Northeast,New York,In-Store,Cookware,4,500,100,Donald R.,8
14375,2021-08-21 22:00:00,Midwest,Colorado,Distributor,Computers,3,200,40,Nicholas C.,4
14376,2021-08-21 23:00:00,Midwest,Ohio,Distributor,Computers,2,100,20,Nicholas C.,4
14377,2021-08-22 00:00:00,Midwest,Texas,Distributor,Computers,5,1000,200,Nicholas C.,3
14378,2021-08-22 01:00:00,Northeast,New York,In-Store,Floor Lamps,4,500,100,Joshua B.,8
14379,2021-08-22 02:00:00,Northeast,Michigan,In-Store,Cookware,5,1000,200,Donald R.,4
14380,2021-08-22 03:00:00,West,Ohio,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
14381,2021-08-22 04:00:00,South,Illinois,Online,Dining Furniture,5,1000,200,Joe P.,4
14382,2021-08-22 05:00:00,South,California,Online,Dining Furniture,5,1000,200,Joe P.,8
14383,2021-08-22 06:00:00,Midwest,Texas,Distributor,Computers,1,50,10,Nicholas C.,7
14384,2021-08-22 07:00:00,Northeast,Arizona,In-Store,Cookware,2,100,20,Donald R.,8
14385,2021-08-22 08:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,5
14386,2021-08-22 09:00:00,Midwest,California,Distributor,Computers,3,200,40,Nicholas C.,3
14387,2021-08-22 10:00:00,Midwest,California,Distributor,Festive,2,100,20,Carl N.,5
14388,2021-08-22 11:00:00,West,Florida,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
14389,2021-08-22 12:00:00,South,Florida,Online,Floral,4,500,100,Douglas T.,7
14390,2021-08-22 13:00:00,South,Arizona,Online,Dining Furniture,5,1000,200,Joe P.,4
14391,2021-08-22 14:00:00,South,Arizona,Online,Floral,3,200,40,Douglas T.,4
14392,2021-08-22 15:00:00,West,Michigan,Wholesale,Dinnerware,1,50,10,Shawn W.,8
14393,2021-08-22 16:00:00,Midwest,Arizona,Distributor,Computers,2,100,20,Nicholas C.,6
14394,2021-08-22 17:00:00,Midwest,California,Distributor,Festive,5,1000,200,Carl N.,5
14395,2021-08-22 18:00:00,South,Michigan,Online,Dining Furniture,1,50,10,Joe P.,8
14396,2021-08-22 19:00:00,South,Ohio,Online,Floral,1,50,10,Douglas T.,6
14397,2021-08-22 20:00:00,West,Colorado,Wholesale,Furniture Cushions,3,200,40,Keith G.,8
14398,2021-08-22 21:00:00,Northeast,Colorado,In-Store,Floor Lamps,4,500,100,Joshua B.,7
14399,2021-08-22 22:00:00,Northeast,Colorado,In-Store,Cookware,4,500,100,Donald R.,4
14400,2021-08-22 23:00:00,South,Texas,Online,Dining Furniture,4,500,100,Joe P.,4
14401,2021-08-23 00:00:00,West,Texas,Wholesale,Furniture Cushions,2,100,20,Keith G.,8
14402,2021-08-23 01:00:00,South,Arizona,Online,Floral,1,50,10,Douglas T.,4
14403,2021-08-23 02:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,3
14404,2021-08-23 03:00:00,South,Illinois,Online,Floral,1,50,10,Douglas T.,8
14405,2021-08-23 04:00:00,Northeast,Florida,In-Store,Cookware,3,200,40,Donald R.,7
14406,2021-08-23 05:00:00,Northeast,Illinois,In-Store,Floor Lamps,3,200,40,Joshua B.,8
14407,2021-08-23 06:00:00,Northeast,Colorado,In-Store,Floor Lamps,2,100,20,Joshua B.,8
14408,2021-08-23 07:00:00,Midwest,Colorado,Distributor,Computers,2,100,20,Nicholas C.,4
14409,2021-08-23 08:00:00,Midwest,Florida,Distributor,Computers,3,200,40,Nicholas C.,7
14410,2021-08-23 09:00:00,South,Colorado,Online,Dining Furniture,5,1000,200,Joe P.,8
14411,2021-08-23 10:00:00,Northeast,New York,In-Store,Floor Lamps,4,500,100,Joshua B.,4
14412,2021-08-23 11:00:00,Midwest,California,Distributor,Festive,4,500,100,Carl N.,5
14413,2021-08-23 12:00:00,South,Michigan,Online,Floral,3,200,40,Douglas T.,7
14414,2021-08-23 13:00:00,South,Florida,Online,Floral,4,500,100,Douglas T.,6
14415,2021-08-23 14:00:00,South,Colorado,Online,Floral,5,1000,200,Douglas T.,3
14416,2021-08-23 15:00:00,South,Texas,Online,Dining Furniture,5,1000,200,Joe P.,6
14417,2021-08-23 16:00:00,South,Texas,Online,Floral,1,50,10,Douglas T.,7
14418,2021-08-23 17:00:00,West,California,Wholesale,Dinnerware,2,100,20,Shawn W.,8
14419,2021-08-23 18:00:00,Northeast,Texas,In-Store,Cookware,4,500,100,Donald R.,4
14420,2021-08-23 19:00:00,South,Michigan,Online,Floral,5,1000,200,Douglas T.,7
14421,2021-08-23 20:00:00,West,Georgia,Wholesale,Furniture Cushions,2,100,20,Keith G.,3
14422,2021-08-23 21:00:00,Northeast,Georgia,In-Store,Cookware,2,100,20,Donald R.,7
14423,2021-08-23 22:00:00,Midwest,Georgia,Distributor,Computers,1,50,10,Nicholas C.,4
14424,2021-08-23 23:00:00,South,California,Online,Floral,2,100,20,Douglas T.,6
14425,2021-08-24 00:00:00,West,California,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
14426,2021-08-24 01:00:00,Midwest,Michigan,Distributor,Festive,3,200,40,Carl N.,6
14427,2021-08-24 02:00:00,West,Florida,Wholesale,Furniture Cushions,1,50,10,Keith G.,4
14428,2021-08-24 03:00:00,Northeast,Arizona,In-Store,Floor Lamps,1,50,10,Joshua B.,4
14429,2021-08-24 04:00:00,Northeast,Georgia,In-Store,Floor Lamps,4,500,100,Joshua B.,3
14430,2021-08-24 05:00:00,Midwest,Texas,Distributor,Computers,2,100,20,Nicholas C.,7
14431,2021-08-24 06:00:00,West,Illinois,Wholesale,Dinnerware,4,500,100,Shawn W.,7
14432,2021-08-24 07:00:00,South,Arizona,Online,Dining Furniture,5,1000,200,Joe P.,6
14433,2021-08-24 08:00:00,South,Michigan,Online,Dining Furniture,2,100,20,Joe P.,5
14434,2021-08-24 09:00:00,Midwest,Florida,Distributor,Festive,5,1000,200,Carl N.,5
14435,2021-08-24 10:00:00,Midwest,Texas,Distributor,Computers,3,200,40,Nicholas C.,3
14436,2021-08-24 11:00:00,Midwest,Colorado,Distributor,Computers,2,100,20,Nicholas C.,4
14437,2021-08-24 12:00:00,West,Florida,Wholesale,Dinnerware,4,500,100,Shawn W.,3
14438,2021-08-24 13:00:00,South,Georgia,Online,Floral,4,500,100,Douglas T.,7
14439,2021-08-24 14:00:00,South,Georgia,Online,Dining Furniture,2,100,20,Joe P.,8
14440,2021-08-24 15:00:00,South,Colorado,Online,Floral,4,500,100,Douglas T.,8
14441,2021-08-24 16:00:00,Midwest,Michigan,Distributor,Computers,2,100,20,Nicholas C.,8
14442,2021-08-24 17:00:00,South,Ohio,Online,Floral,1,50,10,Douglas T.,4
14443,2021-08-24 18:00:00,Northeast,Florida,In-Store,Floor Lamps,4,500,100,Joshua B.,3
14444,2021-08-24 19:00:00,Midwest,Colorado,Distributor,Festive,2,100,20,Carl N.,6
14445,2021-08-24 20:00:00,South,Michigan,Online,Dining Furniture,2,100,20,Joe P.,7
14446,2021-08-24 21:00:00,West,Michigan,Wholesale,Dinnerware,4,500,100,Shawn W.,8
14447,2021-08-24 22:00:00,Midwest,California,Distributor,Festive,1,50,10,Carl N.,5
14448,2021-08-24 23:00:00,Northeast,Florida,In-Store,Cookware,4,500,100,Donald R.,3
14449,2021-08-25 00:00:00,Northeast,Texas,In-Store,Floor Lamps,2,100,20,Joshua B.,7
14450,2021-08-25 01:00:00,West,Ohio,Wholesale,Dinnerware,1,50,10,Shawn W.,7
14451,2021-08-25 02:00:00,West,New York,Wholesale,Furniture Cushions,5,1000,200,Keith G.,5
14452,2021-08-25 03:00:00,Midwest,Illinois,Distributor,Festive,3,200,40,Carl N.,5
14453,2021-08-25 04:00:00,Midwest,Florida,Distributor,Computers,4,500,100,Nicholas C.,5
14454,2021-08-25 05:00:00,Northeast,Arizona,In-Store,Cookware,2,100,20,Donald R.,8
14455,2021-08-25 06:00:00,West,Michigan,Wholesale,Dinnerware,1,50,10,Shawn W.,8
14456,2021-08-25 07:00:00,Midwest,California,Distributor,Computers,1,50,10,Nicholas C.,3
14457,2021-08-25 08:00:00,Northeast,Colorado,In-Store,Floor Lamps,5,1000,200,Joshua B.,5
14458,2021-08-25 09:00:00,West,Georgia,Wholesale,Furniture Cushions,4,500,100,Keith G.,6
14459,2021-08-25 10:00:00,Northeast,Colorado,In-Store,Cookware,1,50,10,Donald R.,7
14460,2021-08-25 11:00:00,South,Colorado,Online,Dining Furniture,5,1000,200,Joe P.,5
14461,2021-08-25 12:00:00,West,Ohio,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
14462,2021-08-25 13:00:00,Midwest,Florida,Distributor,Computers,5,1000,200,Nicholas C.,4
14463,2021-08-25 14:00:00,Midwest,Colorado,Distributor,Festive,4,500,100,Carl N.,4
14464,2021-08-25 15:00:00,South,Ohio,Online,Floral,5,1000,200,Douglas T.,5
14465,2021-08-25 16:00:00,West,New York,Wholesale,Dinnerware,1,50,10,Shawn W.,7
14466,2021-08-25 17:00:00,Northeast,Texas,In-Store,Cookware,1,50,10,Donald R.,4
14467,2021-08-25 18:00:00,Midwest,New York,Distributor,Computers,3,200,40,Nicholas C.,5
14468,2021-08-25 19:00:00,South,Florida,Online,Dining Furniture,5,1000,200,Joe P.,7
14469,2021-08-25 20:00:00,South,Georgia,Online,Floral,2,100,20,Douglas T.,5
14470,2021-08-25 21:00:00,West,New York,Wholesale,Dinnerware,4,500,100,Shawn W.,8
14471,2021-08-25 22:00:00,West,Ohio,Wholesale,Dinnerware,3,200,40,Shawn W.,7
14472,2021-08-25 23:00:00,Midwest,Ohio,Distributor,Computers,5,1000,200,Nicholas C.,4
14473,2021-08-26 00:00:00,South,Illinois,Online,Dining Furniture,2,100,20,Joe P.,5
14474,2021-08-26 01:00:00,Northeast,Michigan,In-Store,Floor Lamps,3,200,40,Joshua B.,4
14475,2021-08-26 02:00:00,South,Arizona,Online,Floral,1,50,10,Douglas T.,5
14476,2021-08-26 03:00:00,Northeast,Arizona,In-Store,Floor Lamps,4,500,100,Joshua B.,3
14477,2021-08-26 04:00:00,Northeast,Florida,In-Store,Cookware,5,1000,200,Donald R.,4
14478,2021-08-26 05:00:00,Midwest,Michigan,Distributor,Computers,2,100,20,Nicholas C.,4
14479,2021-08-26 06:00:00,South,Illinois,Online,Floral,1,50,10,Douglas T.,6
14480,2021-08-26 07:00:00,Northeast,California,In-Store,Cookware,3,200,40,Donald R.,8
14481,2021-08-26 08:00:00,West,Colorado,Wholesale,Furniture Cushions,4,500,100,Keith G.,4
14482,2021-08-26 09:00:00,Northeast,New York,In-Store,Floor Lamps,3,200,40,Joshua B.,7
14483,2021-08-26 10:00:00,West,Michigan,Wholesale,Furniture Cushions,3,200,40,Keith G.,5
14484,2021-08-26 11:00:00,West,Colorado,Wholesale,Furniture Cushions,2,100,20,Keith G.,3
14485,2021-08-26 12:00:00,South,California,Online,Floral,1,50,10,Douglas T.,7
14486,2021-08-26 13:00:00,West,Georgia,Wholesale,Dinnerware,5,1000,200,Shawn W.,7
14487,2021-08-26 14:00:00,Northeast,Illinois,In-Store,Cookware,2,100,20,Donald R.,7
14488,2021-08-26 15:00:00,West,Colorado,Wholesale,Furniture Cushions,4,500,100,Keith G.,7
14489,2021-08-26 16:00:00,South,Illinois,Online,Dining Furniture,3,200,40,Joe P.,3
14490,2021-08-26 17:00:00,Midwest,Illinois,Distributor,Festive,4,500,100,Carl N.,6
14491,2021-08-26 18:00:00,Northeast,Michigan,In-Store,Floor Lamps,2,100,20,Joshua B.,8
14492,2021-08-26 19:00:00,Northeast,Ohio,In-Store,Floor Lamps,2,100,20,Joshua B.,4
14493,2021-08-26 20:00:00,South,Texas,Online,Dining Furniture,5,1000,200,Joe P.,7
14494,2021-08-26 21:00:00,South,Florida,Online,Floral,3,200,40,Douglas T.,4
14495,2021-08-26 22:00:00,South,Arizona,Online,Floral,2,100,20,Douglas T.,4
14496,2021-08-26 23:00:00,South,Illinois,Online,Floral,4,500,100,Douglas T.,7
14497,2021-08-27 00:00:00,Northeast,Michigan,In-Store,Cookware,5,1000,200,Donald R.,6
14498,2021-08-27 01:00:00,Midwest,Michigan,Distributor,Computers,4,500,100,Nicholas C.,4
14499,2021-08-27 02:00:00,West,Colorado,Wholesale,Furniture Cushions,3,200,40,Keith G.,5
14500,2021-08-27 03:00:00,West,Colorado,Wholesale,Dinnerware,5,1000,200,Shawn W.,4
14501,2021-08-27 04:00:00,Midwest,New York,Distributor,Festive,5,1000,200,Carl N.,8
14502,2021-08-27 05:00:00,Midwest,Illinois,Distributor,Computers,5,1000,200,Nicholas C.,7
14503,2021-08-27 06:00:00,Midwest,Texas,Distributor,Computers,1,50,10,Nicholas C.,3
14504,2021-08-27 07:00:00,South,Florida,Online,Dining Furniture,5,1000,200,Joe P.,4
14505,2021-08-27 08:00:00,Northeast,Florida,In-Store,Cookware,4,500,100,Donald R.,6
14506,2021-08-27 09:00:00,Northeast,Georgia,In-Store,Floor Lamps,4,500,100,Joshua B.,5
14507,2021-08-27 10:00:00,Northeast,Georgia,In-Store,Floor Lamps,3,200,40,Joshua B.,5
14508,2021-08-27 11:00:00,South,New York,Online,Dining Furniture,2,100,20,Joe P.,3
14509,2021-08-27 12:00:00,Northeast,Arizona,In-Store,Cookware,2,100,20,Donald R.,8
14510,2021-08-27 13:00:00,South,Georgia,Online,Dining Furniture,1,50,10,Joe P.,3
14511,2021-08-27 14:00:00,Northeast,California,In-Store,Floor Lamps,5,1000,200,Joshua B.,8
14512,2021-08-27 15:00:00,Midwest,New York,Distributor,Computers,1,50,10,Nicholas C.,4
14513,2021-08-27 16:00:00,West,Florida,Wholesale,Dinnerware,3,200,40,Shawn W.,7
14514,2021-08-27 17:00:00,West,Florida,Wholesale,Furniture Cushions,3,200,40,Keith G.,6
14515,2021-08-27 18:00:00,South,Texas,Online,Floral,2,100,20,Douglas T.,5
14516,2021-08-27 19:00:00,Northeast,Michigan,In-Store,Cookware,3,200,40,Donald R.,3
14517,2021-08-27 20:00:00,West,California,Wholesale,Furniture Cushions,5,1000,200,Keith G.,6
14518,2021-08-27 21:00:00,Midwest,Arizona,Distributor,Festive,4,500,100,Carl N.,8
14519,2021-08-27 22:00:00,Midwest,Colorado,Distributor,Festive,3,200,40,Carl N.,7
14520,2021-08-27 23:00:00,Midwest,New York,Distributor,Computers,1,50,10,Nicholas C.,5
14521,2021-08-28 00:00:00,South,Georgia,Online,Dining Furniture,5,1000,200,Joe P.,5
14522,2021-08-28 01:00:00,South,Ohio,Online,Dining Furniture,3,200,40,Joe P.,8
14523,2021-08-28 02:00:00,Northeast,Texas,In-Store,Floor Lamps,3,200,40,Joshua B.,7
14524,2021-08-28 03:00:00,Midwest,Florida,Distributor,Computers,5,1000,200,Nicholas C.,5
14525,2021-08-28 04:00:00,Northeast,Ohio,In-Store,Floor Lamps,3,200,40,Joshua B.,7
14526,2021-08-28 05:00:00,Northeast,New York,In-Store,Floor Lamps,4,500,100,Joshua B.,5
14527,2021-08-28 06:00:00,Midwest,Illinois,Distributor,Festive,2,100,20,Carl N.,4
14528,2021-08-28 07:00:00,Northeast,Arizona,In-Store,Floor Lamps,5,1000,200,Joshua B.,8
14529,2021-08-28 08:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
14530,2021-08-28 09:00:00,South,New York,Online,Floral,3,200,40,Douglas T.,6
14531,2021-08-28 10:00:00,Northeast,Illinois,In-Store,Floor Lamps,2,100,20,Joshua B.,4
14532,2021-08-28 11:00:00,Midwest,Arizona,Distributor,Festive,1,50,10,Carl N.,6
14533,2021-08-28 12:00:00,South,Michigan,Online,Floral,1,50,10,Douglas T.,8
14534,2021-08-28 13:00:00,South,New York,Online,Dining Furniture,4,500,100,Joe P.,5
14535,2021-08-28 14:00:00,Northeast,Ohio,In-Store,Cookware,2,100,20,Donald R.,6
14536,2021-08-28 15:00:00,West,Illinois,Wholesale,Dinnerware,5,1000,200,Shawn W.,4
14537,2021-08-28 16:00:00,Northeast,Arizona,In-Store,Floor Lamps,2,100,20,Joshua B.,7
14538,2021-08-28 17:00:00,West,Georgia,Wholesale,Furniture Cushions,2,100,20,Keith G.,3
14539,2021-08-28 18:00:00,South,Colorado,Online,Floral,1,50,10,Douglas T.,6
14540,2021-08-28 19:00:00,Northeast,Arizona,In-Store,Cookware,4,500,100,Donald R.,3
14541,2021-08-28 20:00:00,Midwest,Texas,Distributor,Festive,4,500,100,Carl N.,8
14542,2021-08-28 21:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,6
